"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
50 0 0.25 73 312 -0.0128754380868838 0.0128754380868838 0.000150898546881926 FALSE ""
100 0 0.25 63 313 -0.146936289143474 0.146936289143474 0.0177211486997917 FALSE ""
50 1 0.5 15 314 0.972154617009747 0.0278453829902532 0.41558900414034 FALSE ""
250 0 0.25 87 315 0.0591735408882808 0.0591735408882808 0.00341522940017441 FALSE ""
50 1 1 33 316 0.899352118356923 0.100647881643077 0.578043731209129 FALSE ""
250 0 0.25 14 317 -0.00485901611503591 0.00485901611503591 2.85898073298306e-05 FALSE ""
250 1 0.5 37 318 1.00932515417579 0.00932515417579083 0.491050428844838 FALSE ""
100 1 0.25 13 319 1.06404412166392 0.0640441216639218 0.506721099203985 FALSE ""
250 1 0.25 37 320 0.967042583667288 0.0329574163327121 0.477142605206725 FALSE ""
100 0.5 1 89 321 0.444182799752377 0.055817200247623 0.184403992132481 FALSE ""
250 0 0.25 89 322 0.0588644437048746 0.0588644437048746 0.00342768342724091 FALSE ""
250 0.5 0.5 54 323 0.549523698685273 0.0495236986852732 0.257900648090289 FALSE ""
50 0.5 0.5 53 324 0.642950196856799 0.142950196856799 0.327082696693519 FALSE ""
50 1 0.25 13 325 0.83856804990709 0.16143195009291 0.352126168218756 FALSE ""
250 1 0.5 5 326 0.926103461227464 0.0738965387725364 0.501672844144228 FALSE ""
100 0.5 1 77 327 0.502625605597949 0.002625605597949 0.193268657010436 FALSE ""
100 0 0.25 37 328 0.178807682877053 0.178807682877053 0.0295536422578806 FALSE ""
250 0.5 1 81 329 0.543899366918299 0.0438993669182991 0.24609614540848 FALSE ""
250 1 0.25 67 330 1.0371729237892 0.0371729237892033 0.505425383544445 FALSE ""
100 1 1 38 331 1.11882520035075 0.11882520035075 0.503619865747388 FALSE ""
100 1 1 63 332 1.01612870494127 0.0161287049412671 0.563915385948304 FALSE ""
100 1 0.25 74 333 1.20473681987001 0.204736819870005 0.584460433531204 FALSE ""
100 0.5 0.5 9 334 0.514131096749684 0.0141310967496836 0.182449332205738 FALSE ""
50 0.5 0.25 60 335 0.587801097425177 0.0878010974251768 0.246557280073949 FALSE ""
250 1 0.5 94 336 1.05160639356356 0.0516063935635567 0.55181083754816 FALSE ""
100 0.5 0.25 54 337 0.364501406570433 0.135498593429567 0.138153683623542 FALSE ""
50 1 0.5 96 338 1.07009879664752 0.0700987966475228 0.448159923572043 FALSE ""
100 0.5 0.5 17 339 0.479917717570567 0.0200822824294326 0.237815180135395 FALSE ""
250 1 1 59 340 1.14201820192706 0.14201820192706 0.557817651717746 FALSE ""
50 0.5 0.5 9 341 0.296002977445659 0.203997022554341 0.100336349912467 FALSE ""
100 0.5 0.5 65 342 0.256910165959702 0.243089834040298 0.0609609728405079 FALSE ""
50 0 1 71 343 0.0629696646738723 0.0629696646738723 0.00366458494402476 FALSE ""
50 1 0.5 45 344 0.877439638108286 0.122560361891714 0.488228872402238 FALSE ""
100 0.5 1 95 345 0.573713890506954 0.0737138905069543 0.215714051243474 FALSE ""
250 0 1 97 346 0.0201578247470683 0.0201578247470683 0.000363873573876219 FALSE ""
100 0 0.25 41 347 0.115309208092761 0.115309208092761 0.0189263329258313 FALSE ""
50 0 1 65 348 -0.160594656538358 0.160594656538358 0.0172779000899596 FALSE ""
50 0 0.25 10 349 -0.0697590339618148 0.0697590339618148 0.00603699653894366 FALSE ""
250 0 0.5 81 350 0.116529401832409 0.116529401832409 0.0133215482464682 FALSE ""
50 0 0.5 76 351 -0.0426139965038647 0.0426139965038647 0.00154822772079693 FALSE ""
50 1 0.25 42 352 0.875838214948621 0.124161785051379 0.503581924320905 FALSE ""
50 0.5 0.5 60 353 0.351112327064675 0.148887672935325 0.113066655434104 FALSE ""
100 1 1 6 354 0.96622832617164 0.0337716738283603 0.449626527514599 FALSE ""
250 0.5 1 59 355 0.431403789247907 0.0685962107520929 0.168006404209627 FALSE ""
100 1 0.25 78 356 1.03657444822928 0.0365744482292798 0.550132245767537 FALSE ""
100 1 0.5 59 357 0.997991621826431 0.00200837817356858 0.455458154901851 FALSE ""
250 1 1 19 358 0.988329622836539 0.0116703771634613 0.482980650546677 FALSE ""
250 0 0.5 35 359 0.0758908241315565 0.0758908241315565 0.00677382173910433 FALSE ""
100 0 1 61 360 -0.00904193462212243 0.00904193462212243 0.000107186671107257 FALSE ""
50 0 0.25 12 361 0.176456459669687 0.176456459669687 0.0226771467158727 FALSE ""
250 0.5 1 65 362 0.538882960168805 0.0388829601688053 0.209983625286359 FALSE ""
50 1 1 72 363 0.935913053407409 0.0640869465925912 0.575091260680484 FALSE ""
50 1 0.25 16 364 1.377494342479 0.377494342479002 0.671007471425017 FALSE ""
250 0.5 0.5 73 365 0.543193093112102 0.0431930931121021 0.207718359149107 FALSE ""
250 1 0.25 40 366 0.889727613486608 0.110272386513392 0.444660565824456 FALSE ""
50 1 1 78 367 1.12623037614964 0.126230376149644 0.608053514804613 FALSE ""
250 0 1 35 368 -0.0302640273548493 0.0302640273548493 0.000877068223178706 FALSE ""
50 1 0.25 87 369 1.12430404473753 0.124304044737527 0.503418242215231 FALSE ""
250 1 1 68 370 1.08028627374706 0.0802862737470587 0.53596544434414 FALSE ""
100 0 1 80 371 -0.0192256594683404 0.0192256594683404 0.00031089846721519 FALSE ""
50 1 0.25 19 372 1.28004499150886 0.28004499150886 0.612419139517149 FALSE ""
100 0.5 0.5 57 373 0.420940252618394 0.0790597473816063 0.143447379735508 FALSE ""
50 1 0.25 51 374 0.951509300513201 0.0484906994867986 0.340838534212989 FALSE ""
100 0.5 0.25 35 375 0.515640379610239 0.0156403796102395 0.230876626736921 FALSE ""
250 0 0.25 19 376 0.0112640890567225 0.0112640890567225 0.000117986359614296 FALSE ""
250 0.5 0.25 79 377 0.534883908239331 0.0348839082393305 0.213185633031597 FALSE ""
50 1 1 71 378 0.931513300620736 0.0684866993792638 0.55084063609277 FALSE ""
50 0.5 0.25 73 379 0.463758087827111 0.036241912172889 0.224455299246784 FALSE ""
50 1 1 25 380 0.665478765573399 0.334521234426601 0.299643952141014 FALSE ""
100 0 1 78 381 0.0431798740904246 0.0431798740904246 0.00159357522021625 FALSE ""
250 0.5 1 46 382 0.541674283096547 0.0416742830965467 0.224199661627544 FALSE ""
250 1 0.5 51 383 1.09042111688114 0.090421116881144 0.518936758452687 FALSE ""
250 0.5 1 29 384 0.490621655774145 0.00937834422585454 0.205009322077463 FALSE ""
50 0 1 57 385 0.0739446971455342 0.0739446971455342 0.00686188270248858 FALSE ""
100 0 0.5 31 386 0.112476223645968 0.112476223645968 0.00852218833861727 FALSE ""
100 0 1 9 387 0.0695092253675313 0.0695092253675313 0.00506839665805539 FALSE ""
50 0 1 45 388 0.0718639682413125 0.0718639682413125 0.00349888871747461 FALSE ""
100 0.5 1 39 389 0.509352960570321 0.00935296057032098 0.16904155497867 FALSE ""
250 0.5 0.5 63 390 0.448833821253243 0.0511661787467571 0.17482817554456 FALSE ""
250 0 0.25 65 391 0.0205729505319993 0.0205729505319993 0.000418452349863364 FALSE ""
50 0.5 1 38 392 0.330036061911565 0.169963938088435 0.140751881570847 FALSE ""
100 0.5 0.5 77 393 0.777309734162244 0.277309734162244 0.453459585917181 FALSE ""
250 1 0.5 43 394 0.928276639627295 0.071723360372705 0.435472629404955 FALSE ""
250 0 0.25 88 395 0.106803779626049 0.106803779626049 0.0117650495341611 FALSE ""
250 0 0.25 41 396 0.0507704385810506 0.0507704385810506 0.00251308662459275 FALSE ""
50 1 0.5 97 397 1.30651019839492 0.306510198394918 0.58934709366123 FALSE ""
100 1 0.5 34 398 0.795560129454249 0.204439870545751 0.507943785680129 FALSE ""
250 0.5 1 56 399 0.478088666081609 0.0219113339183913 0.197103975228713 FALSE ""
50 1 0.5 91 400 0.837155899460613 0.162844100539387 0.313956856742491 FALSE ""
250 1 1 27 401 0.989924960615473 0.0100750393845271 0.466720607489667 FALSE ""
50 0.5 0.25 97 402 0.537276607332077 0.0372766073320774 0.255843495756737 FALSE ""
100 1 1 87 403 0.886337510539795 0.113662489460205 0.504811419901846 FALSE ""
100 0 0.5 67 404 -0.109048540516634 0.109048540516634 0.0108576837402637 FALSE ""
100 1 0.5 72 405 1.0031717351185 0.00317173511850433 0.52774545395459 FALSE ""
250 0 0.5 71 406 0.011890668266415 0.011890668266415 0.000131940463604573 FALSE ""
250 0 0.5 17 407 0.019920170155588 0.019920170155588 0.000390799690642827 FALSE ""
100 0.5 1 38 408 0.559833751977353 0.0598337519773526 0.20900680042906 FALSE ""
250 0 0.25 16 409 -0.0350809060270759 0.0350809060270759 0.00118171857053815 FALSE ""
100 1 0.25 71 410 0.969341571017045 0.030658428982955 0.475840993589963 FALSE ""
50 0 0.5 88 411 -0.387412033630014 0.387412033630014 0.145767052600944 FALSE ""
100 1 0.5 17 412 1.13763428764745 0.137634287647449 0.527245803413522 FALSE ""
250 0.5 1 96 413 0.57384636399527 0.07384636399527 0.262827468328947 FALSE ""
100 0.5 0.25 42 414 0.247538346207385 0.252461653792615 0.0640639716715297 FALSE ""
250 1 0.5 93 415 1.01187782529233 0.0118778252923293 0.572083884206759 FALSE ""
250 0 0.25 50 416 -0.080184169082929 0.080184169082929 0.00567572020092027 FALSE ""
250 0.5 0.5 40 417 0.37688964180035 0.12311035819965 0.110749182736347 FALSE ""
250 0.5 0.5 7 418 0.495120240706803 0.00487975929319717 0.184191551668085 FALSE ""
100 0 0.25 99 419 -0.0868632377331104 0.0868632377331104 0.00735096700088147 FALSE ""
100 1 0.25 76 420 0.861764429116451 0.138235570883549 0.467315069163182 FALSE ""
250 0 1 33 421 -0.0584105727253894 0.0584105727253894 0.00410885668565508 FALSE ""
100 1 0.5 31 422 1.05127572787218 0.0512757278721843 0.529659475545989 FALSE ""
250 0 0.5 3 423 -0.0372681689915455 0.0372681689915455 0.00122366120192744 FALSE ""
250 0 1 43 424 0.0934997477708601 0.0934997477708601 0.00880108752680253 FALSE ""
50 1 1 8 425 0.880182482370779 0.119817517629221 0.423117221653632 FALSE ""
50 0.5 1 23 426 0.633402184718041 0.133402184718041 0.293992871294824 FALSE ""
250 0.5 0.5 66 427 0.477041104483006 0.0229588955169945 0.190520234397067 FALSE ""
50 1 0.5 29 428 0.837646350963397 0.162353649036603 0.454712312154851 FALSE ""
50 0.5 0.25 8 429 0.813779655812233 0.313779655812233 0.482536064212678 FALSE ""
50 1 0.5 50 430 0.979044461724388 0.0209555382756116 0.605847563325075 FALSE ""
250 1 0.25 71 431 0.996110058877383 0.00388994112261665 0.491925792588459 FALSE ""
50 0.5 0.5 8 432 0.45530576324105 0.0446942367589501 0.169799553429858 FALSE ""
100 1 1 18 433 0.867590573996767 0.132409426003233 0.402392297259645 FALSE ""
250 1 0.25 49 434 1.08207639144284 0.0820763914428393 0.565346777936641 FALSE ""
50 0 0.25 86 435 -0.0380612064080602 0.0380612064080602 0.00200117421986676 FALSE ""
50 1 0.5 99 436 1.4990718761332 0.499071876133199 0.629137608699331 FALSE ""
50 0.5 0.5 15 437 0.318567169887847 0.181432830112153 0.0780055063499135 FALSE ""
50 0.5 0.5 56 438 0.525948145668362 0.0259481456683618 0.187034072855896 FALSE ""
250 0.5 0.25 13 439 0.380956247890824 0.119043752109176 0.115058905849608 FALSE ""
100 0.5 0.25 7 440 0.591988232354008 0.0919882323540078 0.198767691440527 FALSE ""
100 0.5 0.5 14 441 0.471972180985859 0.0280278190141414 0.183256655667172 FALSE ""
50 1 0.5 35 442 1.12420894295066 0.124208942950664 0.447734803079441 FALSE ""
50 0 1 96 443 0.00293896339774155 0.00293896339774155 4.14053271762271e-06 FALSE ""
250 1 1 38 444 0.912519651064243 0.0874803489357573 0.4635875568928 FALSE ""
100 0.5 0.5 8 445 0.539322065264966 0.0393220652649662 0.197285929850542 FALSE ""
50 1 0.5 44 446 0.910098542204166 0.0899014577958336 0.343904774056283 FALSE ""
50 0 0.5 14 447 -0.205273138002413 0.205273138002413 0.028269514053625 FALSE ""
250 1 1 22 448 0.973988705681467 0.0260112943185329 0.411205740180921 FALSE ""
250 1 0.25 6 449 0.953843344623031 0.0461566553769692 0.479820161443287 FALSE ""
100 0 0.5 99 450 0.0457420363586099 0.0457420363586099 0.00216193237100622 FALSE ""
50 0 0.25 39 451 0.111215546831326 0.111215546831326 0.0116616143218168 FALSE ""
250 1 0.5 60 452 0.986884646316724 0.0131153536832759 0.452959393904872 FALSE ""
100 0.5 1 25 453 0.538986630077642 0.0389866300776418 0.217639378441397 FALSE ""
100 0.5 0.5 90 454 0.643147285018876 0.143147285018876 0.325766518372935 FALSE ""
100 1 1 84 455 0.930331652510958 0.0696683474890424 0.470857303879766 FALSE ""
50 0.5 1 65 456 0.514391612013273 0.0143916120132731 0.361167583313207 FALSE ""
50 0 0.25 41 457 0.0231190060461742 0.0231190060461742 0.000407370751677049 FALSE ""
100 0 0.5 10 458 0.0945938675089617 0.0945938675089617 0.00732511790752033 FALSE ""
50 0.5 1 83 459 0.669666466979127 0.169666466979127 0.309388046692019 FALSE ""
100 0 0.25 38 460 0.119712878639573 0.119712878639573 0.0133208898634951 FALSE ""
50 1 0.5 88 461 0.81407810427545 0.18592189572455 0.260125614969715 FALSE ""
50 1 1 35 462 1.00062718240138 0.000627182401378823 0.501748507063778 FALSE ""
250 0.5 1 28 463 0.57352641066998 0.0735264106699803 0.226138653473589 FALSE ""
100 0 1 92 464 -0.0192294852223675 0.0192294852223675 0.000520573942073162 FALSE ""
100 1 0.25 99 465 1.0181609136751 0.0181609136750982 0.489963058725864 FALSE ""
50 1 1 28 466 0.828516945868184 0.171483054131816 0.445765728091509 FALSE ""
250 1 0.25 92 467 1.0008014793901 0.000801479390095672 0.523600719116509 FALSE ""
100 1 0.25 26 468 0.998773394493683 0.0012266055063167 0.507980773809067 FALSE ""
250 0.5 1 83 469 0.517691674055146 0.0176916740551464 0.215917942727821 FALSE ""
250 0.5 1 60 470 0.573181346363188 0.0731813463631883 0.22646679929604 FALSE ""
50 0.5 0.5 80 471 0.475454862721946 0.0245451372780545 0.219819380094514 FALSE ""
50 0.5 0.5 98 472 0.624546859226232 0.124546859226232 0.319179904914245 FALSE ""
250 0.5 0.5 55 473 0.505433923043579 0.00543392304357893 0.204334725695108 FALSE ""
50 0 1 13 474 0.15713758965784 0.15713758965784 0.023820610879616 FALSE ""
100 0 0.5 97 475 -0.053480103430995 0.053480103430995 0.0035121534050124 FALSE ""
250 1 0.25 100 476 1.07284372303959 0.0728437230395862 0.527362074291855 FALSE ""
50 1 0.5 79 477 0.986735919599121 0.0132640804008792 0.591212297137829 FALSE ""
50 0 0.5 86 478 0.00996125413576316 0.00996125413576316 5.28378199493321e-05 FALSE ""
50 0 0.5 27 479 0.0845657689826545 0.0845657689826545 0.00925978424370847 FALSE ""
50 0.5 0.5 27 480 0.444260799359446 0.0557392006405541 0.101322613393087 FALSE ""
100 0.5 0.5 73 481 0.535293020774161 0.035293020774161 0.238811282635483 FALSE ""
50 1 1 29 482 0.873563265041551 0.126436734958449 0.449623800890338 FALSE ""
50 0 1 1 483 0.337338619392427 0.337338619392427 0.104005760848086 FALSE ""
250 0.5 0.25 81 484 0.510859364584424 0.0108593645844238 0.222340997214911 FALSE ""
50 0.5 0.25 85 485 0.522369961487315 0.0223699614873147 0.239622991845183 FALSE ""
50 1 1 7 486 0.632724772747285 0.367275227252715 0.266444964654105 FALSE ""
250 0 1 8 487 0.000692612628166751 0.000692612628166751 4.95156576315456e-07 FALSE ""
100 1 1 94 488 1.08291973394287 0.0829197339428713 0.53121259611721 FALSE ""
250 0.5 0.5 6 489 0.500540008952855 0.000540008952854665 0.202854591678211 FALSE ""
50 0 0.25 26 490 -0.178669462694694 0.178669462694694 0.0274148295282128 FALSE ""
50 0.5 0.25 83 491 0.296596408243945 0.203403591756055 0.0652364460563097 FALSE ""
100 0 1 30 492 -0.0658645566407287 0.0658645566407287 0.00541897331676133 FALSE ""
250 0.5 0.5 39 493 0.435416431634396 0.0645835683656039 0.149752311784539 FALSE ""
50 0.5 0.25 66 494 0.709016753562202 0.209016753562202 0.374791989863994 FALSE ""
100 0.5 1 4 495 0.44473576776637 0.0552642322336298 0.205190336048324 FALSE ""
250 1 1 82 496 1.04090748348284 0.0409074834828427 0.48601462737654 FALSE ""
250 0 0.5 39 497 0.0167687491432827 0.0167687491432827 0.000264931740913504 FALSE ""
100 0 1 22 498 -0.20198884048456 0.20198884048456 0.0421124631933797 FALSE ""
250 0.5 0.25 56 499 0.477785822514149 0.0222141774858509 0.195291216872704 FALSE ""
250 0 0.25 25 500 -0.0695774148696253 0.0695774148696253 0.00546769470290722 FALSE ""
100 0.5 1 27 501 0.461550747402096 0.0384492525979044 0.198592062978801 FALSE ""
250 0.5 0.25 69 502 0.477541398662949 0.0224586013370509 0.21820862664504 FALSE ""
50 0 0.5 89 503 0.0795014967082956 0.0795014967082956 0.010212256503594 FALSE ""
50 0.5 0.25 1 504 0.756895227019895 0.256895227019895 0.370044905007668 FALSE ""
250 0.5 0.5 16 505 0.558278242051756 0.0582782420517561 0.288306849565044 FALSE ""
50 1 0.5 19 506 1.11164516709844 0.111645167098436 0.498936042777719 FALSE ""
100 0 0.5 8 507 -0.0150113757115312 0.0150113757115312 0.000329525302945614 FALSE ""
50 1 0.5 46 508 0.761575582338835 0.238424417661165 0.287449256923106 FALSE ""
100 0 0.25 35 509 -0.138357694103904 0.138357694103904 0.0279484069208177 FALSE ""
100 0.5 1 98 510 0.573770183489073 0.0737701834890732 0.246947480473087 FALSE ""
250 0.5 0.5 27 511 0.534312624367476 0.0343126243674764 0.223236719807445 FALSE ""
50 0.5 0.25 55 512 0.676366842285371 0.176366842285371 0.303122225695449 FALSE ""
250 1 1 73 513 1.11175318346499 0.11175318346499 0.552591731851144 FALSE ""
250 0 0.5 23 514 0.00442395105395621 0.00442395105395621 1.73600239787871e-05 FALSE ""
250 0.5 1 51 515 0.484397644886505 0.0156023551134947 0.175699828559467 FALSE ""
50 0.5 1 46 516 0.695537744027073 0.195537744027073 0.276674233271912 FALSE ""
50 0 0.25 51 517 0.0154041828565084 0.0154041828565084 0.000193067463495476 FALSE ""
250 1 0.5 70 518 0.980855591914661 0.0191444080853388 0.50130668617032 FALSE ""
50 1 0.25 79 519 1.05894732183369 0.05894732183369 0.479840086093816 FALSE ""
50 0.5 0.5 25 520 0.583399462195209 0.0833994621952094 0.22048731107903 FALSE ""
100 0.5 0.5 74 521 0.402806356064639 0.0971936439353606 0.142011815709427 FALSE ""
100 1 0.5 65 522 1.10838940332533 0.108389403325333 0.597100228581978 FALSE ""
100 0 1 4 523 0.00615627602253981 0.00615627602253981 5.42692506224592e-05 FALSE ""
100 0.5 0.5 12 524 0.617093629728085 0.117093629728085 0.27868135558342 FALSE ""
250 0.5 0.25 31 525 0.468752295556315 0.0312477044436846 0.157256844685617 FALSE ""
250 1 1 21 526 0.944845662643659 0.055154337356341 0.488776983680268 FALSE ""
100 1 0.5 86 527 0.929878296838819 0.0701217031611814 0.508609977322553 FALSE ""
50 0 1 90 528 0.144818334035985 0.144818334035985 0.0219848098468627 FALSE ""
100 0.5 0.25 14 529 0.546602731805898 0.0466027318058984 0.227017224880033 FALSE ""
100 0 1 73 530 0.0498158886278212 0.0498158886278212 0.00253119631071611 FALSE ""
250 0.5 0.25 75 531 0.56070214199989 0.0607021419998897 0.217941313413854 FALSE ""
50 1 0.5 33 532 1.07240278687113 0.0724027868711312 0.517027804998341 FALSE ""
100 0 0.25 3 533 -0.0487470101203961 0.0487470101203961 0.00231881347534528 FALSE ""
100 0 0.25 70 534 0.0247343059959754 0.0247343059959754 0.000687339001559173 FALSE ""
50 1 0.25 35 535 1.06916964814834 0.0691696481483444 0.422625668677904 FALSE ""
250 0 0.25 44 536 -0.0373402218307889 0.0373402218307889 0.00144790292843586 FALSE ""
100 1 0.5 10 537 0.920706512180237 0.0792934878197633 0.441426851051585 FALSE ""
50 0.5 1 75 538 0.390870993064076 0.109129006935924 0.123214399093535 FALSE ""
100 1 0.25 46 539 0.831860319204483 0.168139680795517 0.336614260248544 FALSE ""
100 0.5 0.25 56 540 0.536693981295708 0.0366939812957081 0.218957799833288 FALSE ""
50 1 0.5 16 541 0.936805468992386 0.0631945310076141 0.564759603972951 FALSE ""
250 0.5 1 5 542 0.516220028423766 0.016220028423766 0.223929092015493 FALSE ""
50 1 1 9 543 1.00797121147363 0.00797121147363389 0.501952332557476 FALSE ""
250 1 1 85 544 1.00457485258447 0.00457485258447488 0.541287635226718 FALSE ""
250 0.5 0.25 80 545 0.616245106163892 0.116245106163892 0.241566852223 FALSE ""
50 1 1 93 546 1.01938145104693 0.0193814510469348 0.518670760029243 FALSE ""
250 1 0.25 50 547 1.03714602783332 0.0371460278333204 0.484036418250883 FALSE ""
250 0 0.25 22 548 -0.0616271933748195 0.0616271933748195 0.00323929841531869 FALSE ""
100 1 0.5 52 549 1.13444651271227 0.134446512712269 0.523456879525008 FALSE ""
50 0.5 1 69 550 0.680257233255169 0.180257233255169 0.326702101030424 FALSE ""
100 0 0.25 33 551 -0.0885992265251629 0.0885992265251629 0.00909834991277454 FALSE ""
250 0.5 0.5 58 552 0.505465050881552 0.00546505088155169 0.222075536336008 FALSE ""
50 1 0.5 78 553 1.07668934401382 0.0766893440138214 0.480905723369782 FALSE ""
50 1 1 64 554 1.12723630356642 0.127236303566419 0.466799291959681 FALSE ""
50 1 0.5 53 555 1.02577904345593 0.0257790434559302 0.413527519678127 FALSE ""
