"sampleSize" "rep" "id" "interceptBias" "slopeBias" "error" "errorMessage"
50 19 450 0.0738360692563546 0.177143863086512 FALSE ""
100 32 451 0.135497135311079 0.0446043266340631 FALSE ""
50 92 452 0.136413314874331 0.0698140561532152 FALSE ""
500 85 453 0.0562634095714572 0.0368695624597761 FALSE ""
100 29 454 0.00556514680224178 0.066869648225515 FALSE ""
500 81 455 0.00955721892059054 0.0866990350300564 FALSE ""
500 84 456 0.0478887042296891 0.0255452684258579 FALSE ""
1000 16 457 0.0358951550869109 0.00568944844039493 FALSE ""
250 77 458 0.0749888780206214 0.013097490247588 FALSE ""
250 6 459 0.0755320094164073 0.0575329041449263 FALSE ""
250 63 460 0.0511272983521597 0.0327087847085885 FALSE ""
100 100 461 0.0180478266953896 0.0428597380698039 FALSE ""
500 71 462 0.0509589617328015 0.0468169435324474 FALSE ""
500 55 463 0.013035855532869 0.00932634955797362 FALSE ""
1000 88 464 0.0226983974254122 0.0305391090440755 FALSE ""
500 32 465 0.0176654839046704 0.0356369371897698 FALSE ""
500 92 466 0.0212471323340427 0.0207949503022307 FALSE ""
1000 71 467 0.0489602080165014 0.0276641253464157 FALSE ""
1000 80 468 0.0581860746722556 0.0406154778566736 FALSE ""
500 95 469 0.0413310824183647 0.0730598334615337 FALSE ""
1000 10 470 0.0338839104674671 0.01651282377644 FALSE ""
1000 53 471 0.0114018765784205 0.020747849392905 FALSE ""
250 87 472 0.0799789009764906 0.0605484018074891 FALSE ""
250 32 473 0.00498047520901962 0.0981225274676558 FALSE ""
1000 81 474 0.00757669793917979 0.00999593041729285 FALSE ""
50 16 475 0.432429595953565 0.180316833483054 FALSE ""
1000 85 476 0.00135369397120349 0.0154249872737047 FALSE ""
1000 2 477 0.00199547120736895 0.0292380377714414 FALSE ""
500 69 478 0.00704158249569051 0.074965875833201 FALSE ""
250 42 479 0.0337490349314174 0.0693012421828875 FALSE ""
1000 68 480 0.0315861703040591 0.0675029550482185 FALSE ""
1000 64 481 0.0577907641287575 0.0309091998203995 FALSE ""
100 75 482 0.0962501958776376 0.143139115404971 FALSE ""
50 13 483 0.174211941915242 0.198560469092637 FALSE ""
1000 62 484 0.012036255128477 0.0132125372522149 FALSE ""
500 21 485 0.107693818172789 0.0230056310660323 FALSE ""
250 68 486 0.0117926153218624 0.0299022381990582 FALSE ""
500 35 487 0.0225421637438587 0.0630917444610289 FALSE ""
1000 22 488 0.0116977106863729 0.00956457087399577 FALSE ""
1000 39 489 0.0194405273782815 0.0550228699697712 FALSE ""
100 12 490 0.0790339071930843 0.135534221818735 FALSE ""
500 37 491 0.0198476147597604 0.0375288172148349 FALSE ""
250 57 492 0.0193710860884678 0.0183643039107345 FALSE ""
250 28 493 0.0205376980268772 0.113916358554134 FALSE ""
100 64 494 0.0546993640656894 0.0323590418939723 FALSE ""
250 95 495 0.0452389233570572 0.0567293311544483 FALSE ""
100 51 496 0.0512490255741369 0.125989386475248 FALSE ""
500 99 497 0.0700399939613696 0.00111232350392226 FALSE ""
100 57 498 0.059522798010928 0.0832192674758112 FALSE ""
500 100 499 0.0322423840623064 0.0259645251381418 FALSE ""
250 49 500 0.0033467584950419 0.00912298659463151 FALSE ""
